## FlyBase Gene Groups report
## Generated: Mon Mar 27 06:43:04 2023
## Using chado datasource: dbi:Pg:dbname=fb_2023_02_reporting;host=flysql25;port=5432

## Where groups are arranged into hierarchies, note that:
## i) the member genes are only associated with the terminal subgroups
## ii) the immediate parent of any subgroup is identified in the 'Parent_FB_group_id' and 'Parent_FB_group_symbol' columns

## FB_group_id	FB_group_symbol	FB_group_name	Parent_FB_group_id	Parent_FB_group_symbol	Group_member_FB_gene_id	Group_member_FB_gene_symbol
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0053346	CG33346
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0039592	CG14062
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0038381	EndoU
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0020909	Rtc1
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0262116	RNASEK
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0031766	CG9117
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0033690	EndoG
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0051682	Tengl1
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0030177	CG2972
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0039260	Smg6
FBgg0001478	ERNASE-U	UNCLASSIFIED ENDORIBONUCLEASES	FBgg0001480	ERNASE	FBgn0015621	Clp
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0026324	Taf10b
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0030874	Spt7
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0037555	Ada2b
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0020388	Gcn5
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0050390	Sgf29
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0000618	e(y)2
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0030891	Ada3
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0039067	wda
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0000617	Taf9
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0036374	Spt20
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0051866	Ada1-2
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0036804	Sgf11
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0037981	Spt3
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0040534	Sf3b5
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0011290	Taf12
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0013717	not
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0035162	Sf3b3
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0031281	Saf6
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0053554	Nipped-A
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0031420	Atxn7
FBgg0000305	SAGA	SAGA COMPLEX	FBgg0001748	GCN5	FBgn0051865	Ada1-1
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0283479	Alp1
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0030661	Alp11
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0037786	Alp13
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0032779	Alp12
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0034712	Alp8
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0016123	Alp4
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0034710	Alp7
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0035619	Alp10
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0035620	Alp9
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0043791	phu
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0033423	Alp6
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0283480	Alp2
FBgg0000960	ALP	ALKALINE PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0038845	Alp5
FBgg0000243	STE	STE KINASES	FBgg0000234	PK		
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0031973	Spn28Dc
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0002930	nec
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028987	Spn28F
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0262057	Spn77Ba
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028988	Spn42Dd
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028983	Spn55B
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0051902	Spn28Da
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0083141	Spn28B
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0033112	Spn42Db
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0033113	Spn42Dc
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028990	Spn27A
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0033115	Spn42De
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0024294	Spn43Aa
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028986	Spn38F
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0265137	Spn42Da
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0038299	Spn88Eb
FBgg0000067	I-SPN	INHIBITORY SERPINS	FBgg0000103	SPN	FBgn0028984	Spn88Ea
FBgg0001211	DNAPOLD	DNA POLYMERASE DELTA	FBgg0001200	DNAPOL	FBgn0027903	PolD2
FBgg0001211	DNAPOLD	DNA POLYMERASE DELTA	FBgg0001200	DNAPOL	FBgn0263600	PolD1
FBgg0001211	DNAPOLD	DNA POLYMERASE DELTA	FBgg0001200	DNAPOL	FBgn0283467	PolD3
FBgg0001438	S81P	S81 SERINE ISOPEPTIDASES	FBgg0001401	SPEPT	FBgn0035734	CG14823
FBgg0001438	S81P	S81 SERINE ISOPEPTIDASES	FBgg0001401	SPEPT	FBgn0034165	CG6435
FBgg0001438	S81P	S81 SERINE ISOPEPTIDASES	FBgg0001529	S81	FBgn0035734	CG14823
FBgg0001438	S81P	S81 SERINE ISOPEPTIDASES	FBgg0001529	S81	FBgn0034165	CG6435
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036598	CG4982
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0040794	CG13056
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036599	CG13044
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036600	CG13043
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036605	CG13041
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036607	CG13059
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036602	CG13042
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036601	CG13063
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036608	CG13040
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0040074	retinin
FBgg0001175	CPLCA	CPLCA CUTICLE PROTEIN FAMILY	FBgg0001178	CP	FBgn0036606	CG13060
FBgg0000870	COLYAP	CARBON-OXYGEN LYASES, ACTING ON PHOSPHATES	FBgg0000829	COLYA	FBgn0036381	CG8745
FBgg0000870	COLYAP	CARBON-OXYGEN LYASES, ACTING ON PHOSPHATES	FBgg0000829	COLYA	FBgn0003141	pr
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0052006	CG32006
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0004898	fd96Cb
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0036134	FoxK
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0015396	jumu
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0262477	FoxP
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0004897	fd96Ca
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0264954	fd3F
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0004895	FoxL1
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0021738	Crg-1
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0039937	fd102C
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0004896	fd59A
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0000659	fkh
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0045759	bin
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0004567	slp2
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0038197	foxo
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0031086	fd19B
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0003430	slp1
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0029504	CHES-1-like
FBgg0000750	FOX	FORK HEAD BOX TRANSCRIPTION FACTORS	FBgg0000746	HTH	FBgn0014143	croc
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038629	CG14304
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038646	CG7715
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036362	CG10725
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038180	Cht5
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053263	CG33263
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036951	CG7017
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036953	CG17145
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053265	Muc68E
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0032598	ChLD3
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0034580	Cht8
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036225	CG5883
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0037488	CG14607
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0039042	CG13837
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0023479	teq
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035932	CG13308
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035607	CG4835
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0260386	mtg
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035398	Cht7
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052284	CG32284
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0085456	CG34427
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0031737	obst-E
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0037487	thw
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036232	CG14125
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035844	CG13676
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035427	ckd
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0259192	CG42296
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036950	CG6996
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040601	CG13643
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052036	CG32036
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0261681	CG42728
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053985	CG33985
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0022770	Peritrophin-A
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036220	CG5897
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0039454	CG14247
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053983	obst-H
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036947	obst-F
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040687	CG14645
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0034030	CG8192
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0039452	CG14245
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035430	CG12009
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0051077	CG31077
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0026077	Gasp
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0022700	Cht4
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0260430	CG42525
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0027600	obst-B
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0025390	Mur2B
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040950	Muc26B
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052499	Cda4
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036948	CG7298
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036949	CG7290
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052656	Muc11A
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038632	CG14301
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0085455	CG34426
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0085353	CG34324
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0260393	CG17147
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036563	CG13075
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0261341	verm
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040959	Peritrophin-15a
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052304	obst-I
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040958	Peritrophin-15b
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0260653	serp
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0261682	CG42729
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0259748	CG42397
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0085311	CG34282
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036227	CG17826
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0263748	CG43673
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0262986	CG43294
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036940	obst-J
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053258	CG33258
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0264488	CG43896
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0051973	Cda5
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0039453	CG6403
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038492	Mur89F
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0034301	CG5756
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0031000	Muc18B
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052302	CG32302
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036226	CG7252
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0050293	Cht12
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0029167	Hml
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038645	CG7714
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035845	CG13675
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038643	CG14300
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036230	CG11570
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036229	CG7248
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036228	obst-G
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036363	CG10140
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036361	CG10154
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035412	CG14957
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035325	CG13806
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036952	CG6933
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0031097	obst-A
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040607	CG14244
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0250907	Cht10
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0260026	CG42494
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035931	CG13312
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0035933	CG13309
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0051439	Muc96D
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0053986	CG33986
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0030999	Mur18B
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0040609	CG3348
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0262854	CG43218
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0038422	js
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0085249	CG34220
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0036203	Muc68D
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0263132	Cht6
FBgg0001186	CBD	CHITIN BINDING DOMAIN-CONTAINING PROTEINS			FBgn0052024	CG32024
FBgg0000377	DYN-HC	DYNEIN HEAVY CHAINS	FBgg0001578	MMOT		
FBgg0000377	DYN-HC	DYNEIN HEAVY CHAINS	FBgg0000364	DYN		
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0036875	CG9449
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0036877	CG9452
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0040077	primo-1
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0026061	Mipp1
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0000032	Acph-1
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0040076	primo-2
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0030245	CG1637
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0026060	Mipp2
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0036876	CG9451
FBgg0000961	ACP	ACID PHOSPHATASES	FBgg0000268	PHOSASE	FBgn0038912	CG6656
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0002521	pho
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0004050	z
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0013263	Trl
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0035997	phol
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0259211	grh
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0263102	psq
FBgg0000304	PCG-DNA	POLYCOMB GROUP RECRUITERS/DNA-BINDING PROTEINS			FBgn0278608	Dsp1
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001482	C-NPH	FBgn0033352	PAN2
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001482	C-NPH	FBgn0000542	ec
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001482	C-NPH	FBgn0030969	Usp39
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001513	C19	FBgn0033352	PAN2
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001513	C19	FBgn0000542	ec
FBgg0001488	C19-NPH	C19 NON-PEPTIDASE HOMOLOGS	FBgg0001513	C19	FBgn0030969	Usp39
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0052476	mthl14
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0028956	mthl3
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0035623	mthl2
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0035847	mthl7
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0051720	mthl15
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0045442	mthl12
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0045443	mthl11
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0034219	mthl4
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0030766	mthl1
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0037960	mthl5
FBgg0000134	MTH	METHUSELAH-TYPE RECEPTORS	FBgg0000099	GPCR-B	FBgn0052475	mthl8
